,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng
779,은선유치원,박상옥,이정민,1990-03-01,사립(법인),1990-03-02,서울특별시교육청 / 강동송파교육지원청,02-400-9758,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 송파구 동남로11길 27,['방과후과정'],1,2,2,0,0,0,0,23,46,39,0,0,0,0,1,1,0,0,7,0,0,0,0,2,0,2,5,5,3,1,2,0,2,2016년 10월,37.4921361,127.1263269
780,은성유치원,이순자,이순자,1997-01-20,사립(사인),1997-03-01,서울특별시교육청 / 동부교육지원청,02-2208-6601,http://www.eunsung.kg.kr,09 : 00 ~ 18 : 00,서울특별시 중랑구 동일로 752,['방과후과정'],2,2,2,0,0,0,0,28,39,48,0,0,0,0,1,1,0,0,11,0,0,0,0,11,0,3,8,8,3,2,5,1,0,2017년 11월,37.5970688,127.0818303
781,은아유치원,양원숙,양원숙,1977-02-14,사립(사인),1977-02-14,서울특별시교육청 / 동작관악교육지원청,02-882-0018,http://www.euna.co.kr,09 : 00 ~ 20 : 00,서울특별시 관악구 남부순환로246길 25,['방과후과정'],4,5,5,0,0,0,0,98,111,129,0,0,0,0,1,1,0,0,22,0,0,0,0,20,0,2,20,20,4,11,1,4,2,2017년 10월,37.4752921,126.9644352
782,은영유치원,최진성,김현주,1987-12-30,사립(법인),1987-12-30,서울특별시교육청 / 성북강북교육지원청,02-926-9278,http://cafe.daum.net/dmsdud9278,09 : 00 ~ 19 : 00,서울특별시 성북구 보문사길 18,['방과후과정'],1,2,2,0,0,0,0,25,46,44,0,0,0,0,1,0,0,0,8,0,0,1,3,1,0,3,5,5,3,2,4,0,0,2015년 10월,37.5845945,127.0166844
783,"은정유치원
                  
                  	(폐원)",신동오,신현숙,1975-10-09,사립(사인),1979-10-09,서울특별시교육청 / 서부교육지원청,02-352-6858,http://www.enterkids.com/eunjung,09 : 00 ~ 20 : 00,서울특별시 은평구 연서로20길 25-1,['방과후과정'],1,1,1,0,0,0,0,8,24,27,0,0,0,0,1,1,0,0,4,0,0,0,0,4,0,2,2,2,0,0,3,1,1,2013년 11월,37.6144384,126.9205905
784,은평국제유치원,김금희,홍은영,2006-09-01,사립(사인),2006-09-07,서울특별시교육청 / 서부교육지원청,02-302-7123,https://epi.happyihome.com,09 : 00 ~ 17 : 00,서울특별시 은평구 은평로3가길 32,"['방과후과정', '온종일돌봄']",2,3,3,0,0,0,0,40,69,66,0,0,0,0,1,0,0,0,14,0,0,0,1,0,0,2,12,12,3,2,1,2,6,2016년 10월,37.5990138,126.9114685
785,은하유치원,이태숙,홍미라,1982-06-21,사립(사인),1982-06-21,서울특별시교육청 / 성북강북교육지원청,02-962-7647,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 성북구 돌곶이로 64,['방과후과정'],0,0,1,1,0,0,0,0,0,40,33,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,4,4,2,1,1,0,1,2016년 10월,37.6094377,127.0586569
786,은하유치원,염수정,문은경,1995-03-01,사립(법인),1995-03-01,서울특별시교육청 / 남부교육지원청,02-2068-0109,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 40,서울특별시 영등포구 당산로28길 11,['방과후과정'],1,1,1,0,0,0,0,28,32,31,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,2,3,3,2,2,1,0,0,2015년 10월,37.5248117,126.8982173
787,은혜유치원,김은경,임경아,1966-02-14,사립(법인),1974-03-08,서울특별시교육청 / 서부교육지원청,02-355-3913,http://www.eunhye.kg.kr,09 : 30 ~ 14 : 30,서울특별시 은평구 통일로78가길 20,['해당없음'],1,2,2,0,0,0,0,22,33,53,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,5,5,0,1,2,1,1,2017년 11월,37.6177491,126.9275474
788,은혜유치원,이수자,이수자,1983-02-28,사립(사인),1983-02-28,서울특별시교육청 / 동작관악교육지원청,02-822-3450,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 동작구 성대로6길 29,['방과후과정'],1,1,1,0,0,0,0,20,25,30,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,2,2,1,2,0,0,0,2011년 10월,37.4985197,126.9315994
789,"응봉이화유치원
                  
                  	(폐원)",-,-,1983-09-03,사립(사인),1984-09-11,서울특별시교육청 / 성동광진교육지원청,02-2295-1758,등록된 홈페이지가 없습니다.,-,서울특별시 성동구 독서당로62길 4,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013년 09월,37.54961650000001,127.0311115
790,의명유치원,황의명,한지희,1985-09-04,사립(사인),1985-09-16,서울특별시교육청 / 강동송파교육지원청,02-402-1930,등록된 홈페이지가 없습니다.,08 : 30 ~ 18 : 00,서울특별시 송파구 오금로35길 17,['방과후과정'],2,2,2,0,0,0,0,48,52,54,0,0,0,0,1,0,0,1,9,0,0,1,0,4,0,0,10,10,4,3,1,2,1,2017년 10월,37.50579159999999,127.1263283
791,이레유치원,유광선,황민경,1995-12-07,사립(사인),1995-12-07,서울특별시교육청 / 북부교육지원청,02-979-8293~4,http://jireh.kidis.co.kr/,09 : 00 ~ 20 : 00,서울특별시 노원구 월계로55길 16,['방과후과정'],0,0,0,0,0,5,0,0,0,0,0,0,93,0,1,0,0,0,7,0,0,1,0,6,0,2,5,5,1,2,0,1,4,2015년 10월,37.6324854,127.0609448
792,이루니유치원,김미숙,김미숙,2012-03-13,사립(사인),2012-03-13,서울특별시교육청 / 동부교육지원청,02-494-9094,등록된 홈페이지가 없습니다.,08 : 30 ~ 20 : 00,서울특별시 중랑구 신내로7다길 57,['방과후과정'],3,3,3,0,0,0,0,62,73,70,0,0,0,0,1,1,0,0,14,0,0,1,4,0,0,1,13,13,8,3,3,0,1,2016년 09월,37.6011029,127.0928078
793,이솔유치원,김수진,김수진,2017-02-28,사립(사인),2017-03-01,서울특별시교육청 / 강서양천교육지원청,.02-2606-3181,등록된 홈페이지가 없습니다.,10 : 00 ~ 19 : 00,서울특별시 강서구 곰달래로33가길 6,['방과후과정'],1,1,1,0,0,0,0,14,23,23,0,0,0,0,1,1,0,2,3,0,0,1,0,0,0,0,5,5,0,6,0,0,0,-,37.5312221,126.8521924
794,이화여자대학교사범대학부속이화유치원,박은혜,박은혜,1914-01-07,사립(법인),1914-01-07,서울특별시교육청 / 서부교육지원청,02-362-6177,http://www.ewha-kids.com,09 : 00 ~ 17 : 00,서울특별시 서대문구 이화여대길 52,['방과후과정'],1,2,2,0,1,0,0,22,45,54,0,22,0,0,1,1,0,0,12,0,0,0,0,1,0,3,9,9,2,3,2,1,4,2014년 11월,37.5642551,126.9503079
795,"이화유치원
                  
                  	(폐원)",-,-,1988-03-02,사립(사인),1988-03-02,서울특별시교육청 / 강서양천교육지원청,02-2693-9417,http://ysewhakids.ddorongi.co.kr,-,서울특별시 양천구 지양로15길 9,['방과후과정'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,1,1,-,-,-,-,-,2013년 09월,37.5229616,126.8309966
796,이화유치원,윤순호,윤순호,1993-02-16,사립(사인),1993-02-16,서울특별시교육청 / 강남서초교육지원청,02-451-6688,http://blog.naver.com/ewhayoua,09 : 00 ~ 18 : 30,서울특별시 강남구 개포로109길 5,['방과후과정'],1,1,1,0,0,1,0,28,28,28,0,0,35,0,1,0,0,1,9,0,0,1,0,1,0,0,10,10,4,2,5,0,0,2015년 10월,37.49396540000001,127.0750977
797,인수유치원,노명래,유진희,1989-05-26,사립(사인),1989-05-26,서울특별시교육청 / 성북강북교육지원청,02-993-9180,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강북구 인수봉로 298,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2016년 10월,37.64536270000001,127.010864
798,인애유치원,김옥자,김옥자,1978-03-14,사립(법인),1978-03-14,서울특별시교육청 / 성동광진교육지원청,02-457-6109,http://www.inaepreschool.org/,09 : 00 ~ 18 : 00,서울특별시 광진구 능동로4길 13,['방과후과정'],0,0,0,0,0,2,0,0,0,0,0,0,73,0,1,0,0,0,4,0,0,0,1,0,0,0,5,5,0,2,1,1,0,2015년 10월,37.533753,127.0684389
799,인왕유치원,김길자,임미희,1978-03-01,사립(사인),1978-03-01,서울특별시교육청 / 서부교육지원청,02-738-1486,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 서대문구 통일로32길 23,['방과후과정'],1,1,1,0,0,0,0,8,21,16,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,3,1,1,2,0,2,0,1,2016년 11월,37.58543,126.949466
800,일민유치원,이선자,윤인수,1981-01-14,사립(사인),1981-01-14,서울특별시교육청 / 중부교육지원청,02-704-0915,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 용산구 효창원로 17,['방과후과정'],2,2,2,0,0,0,0,43,35,40,0,0,0,0,1,0,0,0,8,0,0,0,0,2,0,2,6,6,2,2,0,3,1,2016년 10월,37.5348569,126.9508049
801,일신유치원,일신유치원,이경아,1986-06-13,사립(사인),1986-06-13,서울특별시교육청 / 남부교육지원청,02-2612-1432,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 구로구 오류로8길 22,['방과후과정'],1,1,1,0,0,0,0,12,16,15,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,2,2,2,1,1,0,0,2016년 10월,37.4911628,126.8420167
802,일신유치원,신문구,신현주,1990-06-01,사립(사인),1990-06-01,서울특별시교육청 / 중부교육지원청,02-777-3993,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 중구 퇴계로6길 36,['방과후과정'],0,0,0,1,1,0,0,0,0,0,21,29,0,0,1,0,0,0,4,0,0,0,0,3,0,0,4,4,0,4,0,0,0,2015년 11월,37.5568216,126.9787684
803,"일원유치원
                  
                  	(폐원)",김미순,정희경,1984-06-29,사립(사인),1991-12-23,서울특별시교육청 / 강남서초교육지원청,02-3411-5060,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강남구 영동대로4길 17,['해당없음'],1,1,1,0,0,0,0,25,30,29,0,0,0,0,1,1,0,0,6,0,0,0,4,0,0,0,6,6,2,1,3,0,0,2013년 09월,37.4907489,127.0752448
804,자람유치원,정웅태,최영애,2000-11-17,사립(사인),2000-11-17,서울특별시교육청 / 동부교육지원청,02-3295-3469,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 동대문구 고산자로 534,['방과후과정'],1,1,1,0,0,0,0,11,11,19,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,4,1,2,1,0,0,2017년 10월,37.5886993,127.039069
805,자양유치원,이윤예,이연정,1983-03-14,사립(사인),1983-03-14,서울특별시교육청 / 성동광진교육지원청,02-446-4345,http://www.jayangkids.com/,09 : 00 ~ 19 : 00,서울특별시 광진구 자양로5길 36,['방과후과정'],0,0,1,1,0,0,0,0,0,25,40,0,0,0,1,0,0,0,3,0,0,0,6,1,0,0,3,3,2,1,0,0,0,2016년 11월,37.5311139,127.0837562
806,자양하나유치원,최완형,고영주,1993-03-03,사립(사인),1993-03-03,서울특별시교육청 / 성동광진교육지원청,02-456-1799,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 광진구 아차산로41길 22-5,['방과후과정'],1,2,1,0,0,0,0,20,36,24,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,4,4,3,1,0,0,2,2016년 10월,37.5387707,127.0786237
807,자연아이유치원,윤길순,윤길순,2013-03-26,사립(사인),2013-03-26,서울특별시교육청 / 북부교육지원청,02-3492-8915,http://jayeoni.kidis.co.kr,09 : 00 ~ 17 : 00,서울특별시 도봉구 도당로6길 14-11,['방과후과정'],2,2,2,0,0,1,0,24,44,53,0,0,19,0,1,1,0,0,10,0,0,0,0,0,0,0,10,10,2,2,5,1,0,2014년 10월,37.660977,127.035826
808,자연유치원,장관호,장관호,1997-01-07,사립(사인),1997-01-07,서울특별시교육청 / 북부교육지원청,02-907-1011,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 도봉구 마들로 567,['방과후과정'],2,3,2,0,0,0,0,44,51,45,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,4,7,7,1,6,2,0,3,2015년 11월,37.6597623,127.048132
809,자연유치원,송지연,송지연,2005-12-05,사립(사인),2013-06-04,서울특별시교육청 / 서부교육지원청,02-303-1455,등록된 홈페이지가 없습니다.,09 : 30 ~ 17 : 30,서울특별시 서대문구 수색로 100-95,['방과후과정'],3,2,2,0,0,0,0,66,45,46,0,0,0,0,1,1,0,0,11,0,0,0,0,1,0,1,6,6,1,1,2,7,0,2014년 10월,37.5726526,126.9093869
810,자인유치원,백혜진,백혜진,1988-03-01,사립(사인),1988-03-01,서울특별시교육청 / 서부교육지원청,02-384-0146,등록된 홈페이지가 없습니다.,09 : 30 ~ 18 : 30,서울특별시 은평구 갈현로 169-7,['방과후과정'],0,0,1,1,0,0,0,0,0,20,20,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,4,4,0,1,0,4,0,2014년 09월,37.6132963,126.910728
811,잠실럭키유치원,민청식,이수지,2011-12-02,사립(사인),2012-03-07,서울특별시교육청 / 강동송파교육지원청,02-424-5665,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 송파구 올림픽로 135,['방과후과정'],2,2,2,0,0,0,0,43,44,45,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,4,8,8,4,1,4,1,2,2016년 09월,37.5140313,127.0882363
812,잠실밀알유치원,이영숙,류광성,2008-02-13,사립(사인),2008-02-13,서울특별시교육청 / 강동송파교육지원청,02-3431-2004,등록된 홈페이지가 없습니다.,08 : 30 ~ 18 : 00,서울특별시 송파구 석촌호수로 103,['방과후과정'],3,3,2,0,0,0,0,52,62,51,0,0,0,0,1,0,0,2,11,0,0,0,0,1,0,2,11,11,2,5,2,1,3,2017년 09월,37.5092687,127.0893337
813,장미유치원,윤혜진,윤혜진,1993-03-17,사립(사인),1993-03-17,서울특별시교육청 / 강서양천교육지원청,02-2668-0262,등록된 홈페이지가 없습니다.,09 : 30 ~ 18 : 00,서울특별시 강서구 허준로 139,['방과후과정'],1,2,2,0,0,0,0,43,41,54,0,0,0,0,1,1,0,0,8,0,0,1,1,6,0,2,6,6,0,3,1,3,2,2015년 10월,37.5651111,126.8554837
814,장미유치원,김상석,김미정,1993-12-22,사립(법인),1993-12-22,서울특별시교육청 / 강동송파교육지원청,02-424-0090,http://www.jangmi.kid.ph,09 : 00 ~ 18 : 00,서울특별시 송파구 올림픽로35길 118,['방과후과정'],1,1,1,0,0,0,0,24,28,32,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,7,7,3,3,0,0,1,2015년 10월,37.5213517,127.1026097
815,"장아유치원
                  
                  	(폐원)",김명숙,김명숙,1996-01-30,사립(사인),1996-03-05,서울특별시교육청 / 동작관악교육지원청,02-817-4442,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 동작구 만양로8길 50,['방과후과정'],1,2,2,0,0,0,0,17,32,35,0,0,0,0,1,0,0,0,7,0,0,0,0,3,0,3,4,4,3,1,1,1,1,2013년 09월,37.5095412,126.9477571
816,정님유치원,박현경,박현경,1985-02-16,사립(사인),1985-02-16,서울특별시교육청 / 서부교육지원청,02-713-8053,http://cafe.daum.net/2001jungnim,09 : 30 ~ 20 : 00,서울특별시 마포구 숭문6길 19,['방과후과정'],2,2,2,0,0,0,0,39,40,48,0,0,0,0,1,1,0,1,9,0,0,0,2,1,0,1,9,9,3,4,2,1,0,2016년 11월,37.5503421,126.9468567
817,정신유치원,정창효,양경전,1984-04-16,사립(사인),1984-04-16,서울특별시교육청 / 성동광진교육지원청,02-466-7773,http://www.uriidle.com,09 : 30 ~ 19 : 00,서울특별시 광진구 뚝섬로23길 27,['방과후과정'],1,1,1,0,0,0,0,9,28,31,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,5,5,3,3,0,0,0,2016년 10월,37.5372241,127.0645973
818,정암유치원,재단법인기독교대한감리회유지재단,이지연,2016-06-21,사립(법인),2016-09-01,서울특별시교육청 / 동부교육지원청,02-2094-8401,http://www.jungamkid.co.kr,09 : 00 ~ 17 : 00,서울특별시 중랑구 용마산로118길 55,['방과후과정'],1,2,1,0,0,0,0,22,38,22,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,2,4,4,2,1,3,0,0,-,37.6011326,127.103643
819,정우유치원,최인숙,송선화,1985-08-27,사립(법인),1985-08-27,서울특별시교육청 / 중부교육지원청,02-712-2211,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 용산구 원효로 179,['방과후과정'],1,0,0,0,1,0,0,9,0,0,0,24,0,0,1,0,0,0,3,0,0,0,0,0,0,1,2,2,0,0,1,2,0,2016년 10월,37.5360984,126.96252
820,정원유치원,-,-,1987-05-09,사립(사인),1987-06-01,서울특별시교육청 / 강동송파교육지원청,02-416-4002,등록된 홈페이지가 없습니다.,-,서울특별시 송파구 백제고분로36길 28,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.5032066,127.1007717
821,정원유치원,황영희,황영희,2017-11-15,사립(사인),2018-03-01,서울특별시교육청 / 동부교육지원청,02)3390-9940,http://home.alimers.com/jungone,09 : 30 ~ 19 : 00,서울특별시 동대문구 사가정로 276-19,['방과후과정'],1,1,1,0,0,0,0,14,13,11,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,-,37.5789994,127.0758277
822,정의유치원,김영희,김영희,1980-01-19,사립(법인),1980-01-19,서울특별시교육청 / 북부교육지원청,02-992-5108,http://www.jeongeui.kg.kr/main/main.html,09 : 00 ~ 20 : 00,서울특별시 도봉구 노해로49길 69,"['방과후과정', '아침돌봄']",3,2,2,0,0,0,0,49,55,55,0,0,0,0,1,1,0,0,11,0,0,1,0,5,0,1,10,10,4,4,2,2,0,2016년 11월,37.6529105,127.0318063
823,정일유치원,국정일,국정일,1990-03-05,사립(사인),1990-03-05,서울특별시교육청 / 강동송파교육지원청,02-419-3017,등록된 홈페이지가 없습니다.,08 : 00 ~ 20 : 00,서울특별시 송파구 백제고분로48길 39,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2013년 11월,37.5103985,127.1173354
824,정훈유치원,허태근,허지영,1999-06-01,사립(사인),1999-06-01,서울특별시교육청 / 남부교육지원청,02-2683-6833,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 구로구 경인로 382,['방과후과정'],2,1,2,0,0,0,0,46,46,43,0,0,0,0,1,1,0,0,9,0,0,0,1,1,0,2,7,7,2,5,0,2,0,2015년 10월,37.4952998,126.8625447
825,제일무궁화유치원,이 영,박영옥,1988-02-03,사립(사인),1988-02-03,서울특별시교육청 / 강동송파교육지원청,02-402-9436,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 송파구 동남로16길 3,['방과후과정'],2,3,3,0,0,0,0,52,63,71,0,0,0,0,1,1,0,1,13,0,0,0,0,0,0,3,10,10,2,2,6,0,4,2016년 11월,37.4946844,127.1309801
826,"제일유치원
                  
                  	(폐원)",-,-,2010-03-01,사립(사인),2010-03-01,서울특별시교육청 / 성북강북교육지원청,02-941-9979,등록된 홈페이지가 없습니다.,-,서울특별시 성북구 오패산로 49,['방과후과정'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,4,0,0,4,4,-,-,-,-,-,2011년 10월,37.6063569,127.0364216
827,젬마유치원,염수정,곽정옥,1971-11-23,사립(법인),1972-09-28,서울특별시교육청 / 동부교육지원청,02-957-8166,http://cafe.daum.net/ilovegemma,09 : 00 ~ 17 : 30,서울특별시 동대문구 이문로12길 20,['방과후과정'],2,2,2,0,0,0,0,36,48,47,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,2,6,6,2,2,1,1,2,2017년 10월,37.5928233,127.059318
828,조은유치원,김태현,진보경,1998-11-25,사립(사인),1998-11-25,서울특별시교육청 / 성동광진교육지원청,02-2282-2777,http://www.joeunkids.com,09 : 30 ~ 18 : 00,서울특별시 성동구 살곶이길 50,['방과후과정'],1,1,2,0,0,0,0,13,8,17,0,0,0,0,1,0,0,0,3,0,0,0,7,4,0,1,2,2,1,0,1,1,0,2017년 04월,37.5695013,127.0424514
829,조은유치원,조기조,홍혜란,2000-12-23,사립(사인),2000-12-23,서울특별시교육청 / 서부교육지원청,02-309-4415,http://www.joeun.kg.kr,09 : 00 ~ 18 : 30,서울특별시 서대문구 증가로 191,"['방과후과정', '아침돌봄']",1,2,2,0,0,0,0,30,47,55,0,0,0,0,1,1,0,0,7,0,0,0,0,7,0,1,6,6,4,0,3,0,1,2014년 09월,37.5779294,126.916629
830,조형유치원,최추자,박경익,1982-06-18,사립(사인),1982-06-18,서울특별시교육청 / 남부교육지원청,02-803-5199,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 금천구 독산로1길 3,['방과후과정'],1,1,2,0,0,0,0,9,16,30,0,0,0,0,1,1,0,0,6,0,0,1,0,0,0,0,6,6,1,1,5,0,0,2016년 10월,37.4488534,126.9034925
831,종인유치원,최미숙,김희정,1998-12-16,사립(사인),1999-03-01,서울특별시교육청 / 동작관악교육지원청,02-878-1332,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 관악구 솔밭로 20,['방과후과정'],1,0,0,0,1,0,0,10,0,0,0,13,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3,3,2,0,0,0,1,2019년 10월,37.4790524,126.9634415
832,좋은나라유치원,구승회,이혜경,1999-06-09,사립(사인),1999-06-15,서울특별시교육청 / 성북강북교육지원청,02-911-5777,http://cafe.naver.com/joheunnara,09 : 00 ~ 18 : 30,서울특별시 성북구 종암로24가길 53,['방과후과정'],3,2,2,0,0,0,0,62,54,64,0,0,0,0,1,1,0,1,11,0,0,0,0,12,0,0,12,12,5,2,1,3,1,2015년 10월,37.6010514,127.0368411
833,준현유치원,유익형,권민수,1999-12-04,사립(법인),1999-12-04,서울특별시교육청 / 강동송파교육지원청,02-477-0287,등록된 홈페이지가 없습니다.,08 : 30 ~ 19 : 00,서울특별시 강동구 성내로3가길 61,['방과후과정'],2,2,2,0,0,0,0,44,48,48,0,0,0,0,1,1,0,0,10,0,0,1,0,0,0,1,9,9,3,1,2,1,4,2016년 11월,37.5312336,127.1263066
834,준희유치원,김성연,김성연,1987-01-22,사립(사인),1987-01-22,서울특별시교육청 / 남부교육지원청,02-2614-4845,http://www.junheekids.com,09 : 00 ~ 20 : 00,서울특별시 구로구 경인로19길 8,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,25,0,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2016년 11월,37.49594769999999,126.8427989
835,중앙대부속유치원,지성애,지성애,1916-09-20,사립(법인),1916-09-20,서울특별시교육청 / 동작관악교육지원청,02-815-0146,http://cau-kindergarten.or.kr,09 : 00 ~ 17 : 00,서울특별시 동작구 흑석로 47,['방과후과정'],2,2,2,0,0,0,0,40,50,60,0,0,0,0,1,1,0,0,10,0,0,0,0,16,0,2,8,8,1,3,6,0,0,2017년 09월,37.5064905,126.955905
836,"즐거운유치원
                  
                  	(폐원)",박명희,박명희,2001-10-10,사립(사인),2001-10-10,서울특별시교육청 / 서부교육지원청,02-357-7006,http://merrykids.pe.kr,08 : 30 ~ 22 : 00,서울특별시 은평구 불광로13길 15,"['방과후과정', '온종일돌봄']",2,3,3,0,0,0,0,40,74,69,0,0,0,0,1,1,0,0,13,0,0,0,0,17,0,5,8,8,2,0,3,6,2,2014년 10월,37.6172668,126.9320864
837,지현유치원,위숙현,위숙현,1985-09-02,사립(사인),1985-09-02,서울특별시교육청 / 북부교육지원청,02-954-2050,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 도봉구 도봉산3길 21,['방과후과정'],1,0,0,0,1,0,0,11,0,0,0,25,0,0,1,1,0,0,3,0,0,0,0,0,0,1,2,2,3,0,0,0,0,2017년 10월,37.6863357,127.043941
838,"지혜유치원
                  
                  	(폐원)",-,-,1985-05-15,사립(사인),1985-05-15,서울특별시교육청 / 북부교육지원청,029515989,등록된 홈페이지가 없습니다.,-,서울특별시 노원구 한글비석로 530,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013년 10월,37.6660832,127.0592794
839,진달래유치원,주홍섭,안남숙,1982-12-10,사립(사인),1982-12-10,서울특별시교육청 / 동부교육지원청,02-434-7993,http://www.jinkids.co.kr,09 : 00 ~ 18 : 00,서울특별시 중랑구 상봉중앙로1가길 13,['방과후과정'],1,2,2,0,0,0,0,18,46,46,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,1,6,6,2,2,1,1,1,2015년 10월,37.5986944,127.0868407
840,진성유치원,-,-,1984-06-01,사립(사인),1984-06-01,서울특별시교육청 / 강남서초교육지원청,02-573-6638,등록된 홈페이지가 없습니다.,-,서울특별시 강남구 삼성로 11,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013년 10월,37.4841132,127.067294
841,진일유치원,신창숙,정은숙,1993-10-01,사립(사인),1993-10-01,서울특별시교육청 / 강서양천교육지원청,02-2659-4747,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강서구 허준로 121,['방과후과정'],2,2,2,0,0,0,0,33,33,38,0,0,0,0,1,0,0,0,8,0,0,1,3,2,0,1,7,7,2,2,3,1,1,2015년 10월,37.5662269,126.8539397
842,"참사랑유치원
                  
                  	(폐원)",이재명,김정옥,1994-01-05,사립(법인),1994-01-05,서울특별시교육청 / 북부교육지원청,02-955-4587,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 도봉구 도봉로169나길 105,['방과후과정'],1,2,1,0,0,0,0,16,29,27,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,6,6,2,2,1,0,1,2013년 11월,37.67493959999999,127.0437234
843,참사랑유치원,이영숙,이현주,2012-03-14,사립(사인),2012-03-14,서울특별시교육청 / 남부교육지원청,02-896-5881,http://cafe.daum.net/H-truelove/,09 : 00 ~ 18 : 00,서울특별시 금천구 벚꽃로 73,"['방과후과정', '온종일돌봄']",2,2,3,0,0,0,0,28,30,60,0,0,0,0,1,1,0,0,9,0,0,0,3,1,0,2,9,9,4,4,1,0,0,2016년 10월,37.4625204,126.8902608
